-32.0,-35.54981122251128,-43.0204157106307,-40.16816583302712,-37.660699217264444,-53.27230579316674,-52.89445221010722,-55.108215436067134,Debaixo-ar
-30.96153846153846,-39.59091750303165,-43.26105758274616,-39.88119755877891,-40.200622247598346,-54.679354754440574,-52.18340936657877,-56.801231501840334,Debaixo-ar
-30.975949975949973,-42.393640046651214,-42.705612650056175,-39.91038222637473,-42.11659505774011,-54.26680927321938,-51.64703927237663,-57.58703181347734,Debaixo-ar
-30.670894614326524,-44.753510931144014,-42.040959592228965,-39.68674033493881,-42.0879526496508,-54.692579945280876,-51.733746594248046,-57.6884803959091,Debaixo-ar
-30.48176629723494,-44.32274845585244,-42.03089757606351,-39.518037670298,-44.522917824950696,-55.25941415010655,-52.53612505508445,-58.25632168429702,Debaixo-ar
-30.353744510861517,-46.45437722844634,-41.777650228841416,-39.63643515642274,-43.90314505482951,-55.44134434979904,-52.65007924604417,-58.193354433145274,Debaixo-ar
-30.51977479329642,-47.57104190503242,-41.58661489992664,-43.410604512187014,-44.90956671194496,-54.84161068605031,-53.718668325254285,-58.14585553664514,Debaixo-ar
-31.144809333444226,-48.413389934021076,-41.6881659001477,-43.80105085750911,-43.94915374602402,-57.33709152288617,-53.296465184776174,-59.092653631643486,Debaixo-ar
-30.61020854737558,-48.803152020589685,-41.02779876095544,-42.86729558572337,-46.41821586262728,-57.49993972156093,-53.960607807647015,-59.31554974288988,Debaixo-ar
-29.963665287876065,-48.851509131663754,-41.757941208348186,-41.67160968651206,-46.806792425390434,-56.6401545493937,-53.47897050656276,-60.46631838213432,Debaixo-ar
-29.97263329915199,-47.41404415042064,-41.08043326670021,-40.52399542508001,-48.082540930751684,-55.991581741177974,-53.60696512028695,-61.82570676623293,Debaixo-ar
-30.225690516709154,-46.8210169754946,-40.81501712352997,-39.658300797654356,-48.55357843628964,-55.25667833511477,-53.94917408077581,-61.377208868779896,Debaixo-ar
-30.170163412694706,-46.12801402146642,-40.36914521310041,-39.00527023404105,-48.66324507958905,-55.193623470144175,-54.698631242010165,-60.793230543687535,Debaixo-ar
-30.374195685891042,-45.35959505201384,-41.75240487971088,-38.758318426292746,-48.99162846639731,-55.146058482785115,-54.527007491180186,-61.33533921065703,Debaixo-ar
-30.282226437248458,-46.00822937243093,-41.56757125098965,-38.81768922978957,-49.23934213051734,-54.86452103690715,-54.64320147678634,-61.49861787733738,Debaixo-ar
-30.458602194062195,-45.51489349407565,-40.69117191092245,-38.61681803452785,-49.180546027937055,-54.65214527398175,-54.7308515805354,-61.376128837063,Debaixo-ar
-30.591621698763827,-44.8970919581047,-40.27572346087076,-38.465292282028365,-49.38185074473344,-54.24628399583318,-54.305655536443865,-61.77504437803709,Debaixo-ar
-30.691951872280324,-45.6593434644907,-39.96233288768873,-38.350989912091144,-50.27067493253365,-54.18578257449298,-54.476226209551264,-61.83030633211243,Debaixo-ar
-30.767630011913642,-45.00605676232739,-39.23461467123837,-38.510423872262926,-50.44983884065312,-53.89448662197051,-54.35923784228105,-61.62633565561505,Debaixo-ar
-30.5790506645251,-44.26759746400855,-39.42263703991222,-38.385034605074026,-50.33933271888313,-53.67474959920567,-54.516645639535035,-61.96378610585031,Debaixo-ar
-30.68246160695172,-43.95620309995211,-39.564470371779045,-38.29044810629105,-50.74728748890721,-53.754649681519,-55.863670773660395,-62.463996581695305,Debaixo-ar
-30.760467923737682,-45.19524780674213,-39.917118470529914,-38.21909745601136,-51.30068239518559,-53.814921738353846,-56.14281815825344,-62.841326784075925,Debaixo-ar
-30.81931100729664,-44.90162665236295,-39.93747890978146,-37.919617465070864,-51.963789030220525,-53.61473039711529,-55.61641958408162,-62.38899171775748,Debaixo-ar
-30.863698685079775,-46.15407845302308,-39.95283766181553,-37.93936400847775,-52.21834165053139,-53.95503176192938,-56.4476202623449,-62.04777598885963,Debaixo-ar
-30.6515245657774,-45.62491370707478,-39.96442342679484,-37.954259672562856,-51.673390191459625,-55.4400213534064,-56.33765915017063,-63.01866802477911,Debaixo-ar
-30.000157980337566,-46.454027743401035,-39.97316306591773,-38.2111532475947,-49.0513957134292,-56.56021265315593,-55.51773935858487,-62.522767816972355,Debaixo-ar
-30.24577644828628,-45.8511783134908,-39.488441476030616,-38.15928194529241,-48.5474557153234,-55.931278142307654,-56.12752440139447,-63.376974720231956,Debaixo-ar
-30.18539969006798,-45.64208028580153,-39.368452341367664,-38.120153198613515,-47.184683625876616,-56.439474431410844,-55.35922571060705,-62.79305391540155,Debaixo-ar
-30.139854924584828,-45.484348680976396,-39.032282256872406,-38.0906367078237,-46.8936576379251,-57.06848581216862,-55.02532221380991,-63.58086310951183,Debaixo-ar
-30.351155723498078,-46.34799351919622,-39.27000902721037,-37.33139974223464,-45.20018143815731,-57.78863319504159,-54.77344449411756,-63.68382707809963,Debaixo-ar
-30.2648918086246,-47.24513497609347,-38.95802224544174,-37.495646167449486,-44.168376890583815,-57.103585547809324,-54.33778519681291,-64.25281148721884,Debaixo-ar
-29.954162097571974,-46.447944408227904,-39.459648654733584,-37.6195442860603,-45.60095672853245,-56.832481881543515,-54.00914871525328,-63.69939226674869,Debaixo-ar
-30.21107964756128,-45.60093225587886,-39.59238981926241,-37.71300594755593,-46.927270241905404,-56.8736339029429,-54.006901268055636,-63.281924427618435,Debaixo-ar
-30.650540704748106,-45.944623232566975,-39.201207895048796,-38.02916522199775,-48.41907964891421,-56.41336236229429,-54.49652019658587,-63.949639091264515,Debaixo-ar
