-49,-35,-45,-42,-39,-32,-54,-42,centro
-49,-36,-45,-41,-39,-33,-53,-41,centro
-47,-35,-46,-41,-39,-32,-53,-41,centro
-46,-34,-45,-40,-38,-32,-53,-40,centro
-45,-34,-46,-40,-38,-32,-53,-40,centro
-44,-34,-46,-40,-38,-32,-53,-41,centro
-44,-34,-47,-40,-38,-32,-53,-42,centro
-44,-34,-47,-40,-38,-32,-53,-42,centro
-44,-34,-48,-40,-38,-31,-53,-42,centro
-44,-34,-48,-39,-38,-31,-53,-42,centro
-44,-34,-49,-40,-38,-31,-53,-42,centro
-44,-35,-50,-40,-38,-31,-53,-42,centro
-45,-35,-50,-40,-38,-31,-53,-42,centro
-45,-35,-50,-40,-38,-31,-53,-42,centro
-45,-35,-50,-40,-38,-31,-53,-42,centro
-45,-35,-50,-40,-38,-31,-53,-42,centro
-45,-35,-50,-40,-38,-31,-53,-42,centro
-44,-35,-50,-40,-38,-31,-53,-42,centro
-44,-35,-49,-40,-38,-31,-54,-41,centro
-44,-35,-49,-40,-38,-31,-54,-41,centro
-45,-35,-48,-40,-38,-31,-54,-41,centro
-45,-35,-48,-40,-38,-31,-54,-41,centro
-44,-35,-48,-40,-38,-31,-54,-41,centro
-44,-35,-48,-40,-38,-31,-54,-41,centro
-44,-35,-48,-40,-38,-32,-55,-41,centro
-44,-35,-47,-41,-38,-32,-54,-41,centro
-44,-35,-47,-41,-38,-32,-55,-41,centro
-44,-35,-46,-41,-38,-32,-55,-41,centro
-44,-34,-46,-41,-39,-32,-55,-41,centro
-44,-34,-45,-42,-39,-32,-55,-41,centro
-45,-34,-45,-42,-38,-32,-55,-41,centro
-45,-34,-44,-42,-38,-32,-54,-41,centro
-46,-34,-44,-43,-38,-32,-54,-41,centro
-46,-34,-44,-43,-38,-33,-54,-41,centro
-46,-34,-44,-42,-38,-33,-54,-41,centro
-45,-34,-44,-42,-38,-33,-54,-41,centro
-45,-34,-43,-42,-38,-33,-54,-41,centro
-45,-34,-44,-42,-38,-33,-54,-41,centro
-45,-34,-44,-42,-38,-33,-54,-41,centro
-45,-34,-44,-42,-38,-33,-54,-41,centro
-45,-35,-44,-42,-38,-33,-53,-42,centro
-45,-35,-44,-42,-38,-33,-53,-42,centro
-44,-35,-44,-42,-38,-33,-53,-42,centro
-45,-35,-45,-42,-38,-33,-52,-42,centro
-45,-35,-45,-42,-38,-34,-52,-41,centro
-45,-35,-45,-42,-38,-34,-52,-42,centro
-45,-35,-45,-41,-38,-34,-52,-42,centro
-45,-35,-46,-41,-38,-34,-52,-42,centro
-45,-35,-46,-41,-38,-34,-52,-42,centro
-45,-35,-46,-41,-38,-34,-52,-42,centro
-51,-45,-37,-38,-51,-39,-53,-57,cima
-45,-48,-37,-37,-50,-39,-52,-57,cima
-44,-48,-37,-37,-51,-39,-55,-56,cima
-44,-49,-37,-37,-49,-38,-56,-56,cima
-43,-49,-37,-37,-47,-38,-56,-56,cima
-43,-49,-36,-37,-46,-38,-56,-55,cima
-43,-48,-36,-37,-45,-38,-56,-56,cima
-43,-48,-36,-37,-46,-38,-56,-56,cima
-44,-48,-36,-37,-46,-38,-56,-56,cima
-45,-48,-36,-37,-46,-38,-56,-55,cima
-45,-48,-37,-37,-46,-38,-56,-56,cima
-46,-48,-37,-37,-45,-38,-56,-56,cima
-47,-47,-37,-37,-46,-39,-56,-55,cima
-47,-47,-37,-37,-47,-39,-55,-55,cima
-48,-47,-37,-37,-47,-40,-55,-55,cima
-48,-47,-37,-38,-47,-40,-55,-55,cima
-48,-47,-37,-38,-47,-41,-55,-55,cima
-48,-47,-37,-38,-47,-42,-56,-55,cima
-48,-48,-37,-38,-48,-42,-55,-55,cima
-48,-48,-38,-38,-48,-42,-55,-55,cima
-49,-48,-38,-38,-48,-42,-55,-55,cima
-49,-47,-38,-38,-49,-42,-55,-55,cima
-49,-48,-38,-38,-50,-43,-55,-55,cima
-49,-47,-38,-38,-50,-43,-54,-55,cima
-49,-47,-38,-38,-50,-43,-55,-55,cima
-49,-47,-38,-38,-50,-43,-54,-55,cima
-49,-47,-38,-38,-50,-42,-54,-55,cima
-49,-47,-38,-38,-51,-42,-54,-55,cima
-49,-48,-38,-38,-51,-42,-54,-55,cima
-49,-48,-38,-39,-51,-42,-54,-55,cima
-49,-48,-38,-39,-52,-43,-54,-55,cima
-49,-48,-38,-39,-52,-43,-54,-55,cima
-49,-48,-38,-39,-52,-43,-55,-55,cima
-49,-48,-38,-39,-53,-43,-55,-55,cima
-49,-48,-38,-39,-52,-42,-55,-55,cima
-49,-49,-38,-39,-52,-42,-55,-55,cima
-48,-49,-38,-39,-51,-42,-54,-55,cima
-48,-49,-38,-39,-52,-42,-54,-55,cima
-48,-49,-38,-39,-51,-42,-54,-55,cima
-48,-49,-38,-39,-51,-41,-54,-55,cima
-48,-49,-38,-39,-51,-41,-54,-55,cima
-48,-50,-38,-39,-51,-41,-54,-55,cima
-48,-50,-38,-39,-51,-41,-54,-55,cima
-48,-50,-38,-39,-51,-41,-54,-55,cima
-49,-50,-38,-39,-51,-41,-54,-55,cima
-49,-50,-38,-39,-51,-40,-55,-55,cima
-49,-50,-38,-39,-51,-40,-54,-55,cima
-49,-50,-38,-39,-51,-40,-54,-55,cima
-49,-50,-39,-39,-51,-40,-54,-55,cima
-50,-50,-39,-39,-51,-41,-53,-55,cima
-44,-44,-35,-53,-46,-44,-57,-51,esquerda
-48,-47,-35,-52,-45,-43,-56,-52,esquerda
-47,-47,-34,-49,-44,-42,-56,-51,esquerda
-48,-47,-33,-50,-43,-42,-56,-51,esquerda
-47,-47,-33,-50,-43,-42,-56,-51,esquerda
-48,-47,-33,-50,-43,-43,-56,-51,esquerda
-47,-46,-33,-49,-43,-45,-55,-49,esquerda
-48,-46,-34,-48,-44,-46,-55,-48,esquerda
-47,-46,-33,-47,-43,-45,-55,-49,esquerda
-46,-45,-33,-47,-43,-44,-55,-49,esquerda
-46,-45,-33,-48,-43,-44,-55,-49,esquerda
-45,-45,-34,-48,-42,-43,-55,-49,esquerda
-45,-45,-34,-48,-42,-43,-55,-49,esquerda
-45,-45,-34,-47,-42,-43,-55,-49,esquerda
-44,-45,-33,-47,-42,-43,-56,-49,esquerda
-44,-46,-34,-47,-42,-42,-58,-50,esquerda
-44,-46,-35,-47,-42,-42,-58,-50,esquerda
-44,-47,-35,-47,-42,-42,-57,-50,esquerda
-44,-47,-36,-47,-41,-41,-56,-49,esquerda
-43,-47,-36,-47,-41,-41,-55,-49,esquerda
-43,-48,-37,-46,-41,-41,-54,-49,esquerda
-43,-48,-37,-47,-41,-40,-54,-48,esquerda
-43,-48,-38,-47,-41,-40,-53,-48,esquerda
-43,-48,-38,-47,-41,-39,-53,-48,esquerda
-43,-48,-38,-48,-41,-39,-52,-48,esquerda
-43,-48,-38,-48,-41,-39,-52,-48,esquerda
-42,-49,-38,-48,-41,-39,-51,-48,esquerda
-42,-49,-38,-49,-42,-38,-51,-48,esquerda
-42,-49,-39,-49,-42,-38,-51,-48,esquerda
-42,-49,-39,-49,-42,-38,-51,-48,esquerda
-43,-49,-39,-49,-42,-38,-51,-48,esquerda
-43,-49,-39,-49,-43,-38,-51,-49,esquerda
-43,-49,-39,-48,-43,-39,-51,-49,esquerda
-43,-49,-39,-48,-43,-39,-51,-49,esquerda
-43,-49,-39,-48,-43,-39,-51,-49,esquerda
-43,-49,-39,-48,-43,-39,-51,-49,esquerda
-44,-49,-39,-48,-43,-39,-51,-49,esquerda
-44,-48,-39,-48,-44,-39,-51,-49,esquerda
-44,-48,-39,-48,-44,-39,-51,-49,esquerda
-44,-48,-39,-47,-44,-39,-51,-49,esquerda
-44,-48,-39,-47,-44,-39,-51,-49,esquerda
-44,-48,-39,-47,-44,-39,-51,-49,esquerda
-44,-48,-39,-47,-44,-39,-51,-50,esquerda
-44,-48,-39,-46,-44,-40,-51,-50,esquerda
-44,-48,-39,-46,-44,-40,-51,-50,esquerda
-44,-48,-39,-46,-44,-40,-51,-50,esquerda
-44,-48,-39,-46,-44,-40,-51,-50,esquerda
-45,-48,-39,-46,-44,-40,-51,-49,esquerda
-45,-47,-39,-46,-44,-40,-51,-49,esquerda
-45,-47,-39,-46,-44,-40,-51,-48,esquerda
-54,-38,-37,-42,-53,-38,-52,-44,baixo
-54,-37,-37,-43,-52,-43,-52,-52,baixo
-53,-38,-36,-45,-52,-42,-52,-52,baixo
-52,-37,-36,-46,-52,-42,-53,-53,baixo
-51,-38,-36,-46,-53,-44,-52,-52,baixo
-51,-38,-36,-46,-53,-44,-52,-52,baixo
-51,-38,-37,-45,-53,-44,-52,-52,baixo
-51,-38,-37,-45,-53,-44,-52,-52,baixo
-51,-38,-37,-44,-53,-44,-52,-52,baixo
-51,-38,-37,-44,-54,-44,-52,-51,baixo
-51,-38,-37,-44,-54,-44,-52,-50,baixo
-51,-38,-38,-44,-54,-44,-52,-50,baixo
-51,-38,-38,-45,-54,-44,-52,-50,baixo
-50,-38,-38,-45,-54,-44,-52,-50,baixo
-51,-39,-38,-45,-53,-44,-52,-50,baixo
-51,-39,-38,-45,-54,-44,-52,-50,baixo
-50,-39,-38,-45,-53,-44,-53,-50,baixo
-50,-39,-38,-45,-53,-44,-53,-51,baixo
-50,-39,-39,-45,-53,-43,-53,-51,baixo
-50,-39,-39,-45,-53,-42,-53,-51,baixo
-51,-38,-39,-45,-53,-42,-54,-51,baixo
-51,-38,-39,-44,-52,-41,-54,-51,baixo
-51,-38,-39,-45,-52,-40,-54,-51,baixo
-52,-38,-40,-44,-52,-39,-54,-50,baixo
-52,-38,-41,-45,-52,-39,-53,-51,baixo
-53,-38,-42,-45,-51,-38,-53,-51,baixo
-53,-37,-42,-45,-51,-38,-52,-51,baixo
-54,-37,-43,-45,-50,-37,-52,-51,baixo
-54,-37,-43,-45,-50,-37,-52,-51,baixo
-54,-37,-43,-45,-50,-37,-52,-52,baixo
-54,-37,-43,-45,-50,-36,-51,-52,baixo
-54,-37,-43,-45,-49,-36,-51,-52,baixo
-54,-37,-43,-45,-49,-36,-51,-52,baixo
-54,-37,-43,-45,-49,-35,-51,-52,baixo
-54,-37,-44,-45,-49,-35,-51,-52,baixo
-54,-37,-44,-45,-48,-35,-51,-52,baixo
-54,-37,-44,-45,-48,-34,-50,-52,baixo
-54,-37,-44,-45,-48,-34,-50,-52,baixo
-54,-37,-44,-45,-48,-34,-50,-52,baixo
-54,-37,-44,-45,-48,-34,-50,-52,baixo
-54,-37,-44,-45,-48,-34,-50,-52,baixo
-54,-37,-44,-45,-48,-34,-50,-52,baixo
-54,-37,-43,-45,-48,-34,-50,-53,baixo
-55,-37,-43,-45,-48,-34,-50,-53,baixo
-55,-37,-43,-44,-48,-34,-50,-53,baixo
-55,-37,-43,-45,-48,-34,-51,-53,baixo
-55,-37,-43,-44,-48,-35,-51,-53,baixo
-55,-37,-42,-44,-48,-35,-51,-53,baixo
-55,-37,-42,-44,-49,-35,-51,-53,baixo
-55,-36,-42,-44,-49,-35,-51,-53,baixo
-41,-39,-42,-54,-50,-41,-57,-55,direita
-42,-39,-42,-54,-50,-41,-56,-55,direita
-41,-39,-42,-54,-50,-41,-55,-55,direita
-40,-38,-42,-54,-51,-40,-55,-54,direita
-40,-38,-41,-52,-51,-40,-54,-53,direita
-40,-38,-41,-52,-51,-40,-53,-53,direita
-40,-38,-41,-52,-51,-40,-53,-52,direita
-40,-37,-42,-53,-51,-40,-53,-52,direita
-40,-37,-42,-53,-51,-40,-53,-52,direita
-40,-37,-42,-53,-51,-40,-53,-52,direita
-40,-37,-42,-53,-51,-40,-52,-51,direita
-40,-37,-42,-53,-51,-40,-52,-51,direita
-40,-37,-42,-53,-52,-40,-52,-51,direita
-41,-37,-42,-54,-52,-41,-52,-51,direita
-40,-37,-42,-54,-52,-41,-52,-51,direita
-41,-37,-42,-55,-52,-41,-52,-51,direita
-42,-37,-42,-55,-52,-41,-52,-51,direita
-44,-37,-42,-55,-52,-41,-52,-51,direita
-46,-37,-42,-55,-52,-41,-52,-51,direita
-45,-37,-42,-55,-51,-41,-51,-50,direita
-45,-37,-42,-55,-51,-41,-51,-50,direita
-45,-37,-42,-55,-51,-41,-51,-50,direita
-45,-37,-42,-55,-51,-41,-50,-50,direita
-45,-37,-42,-55,-51,-41,-50,-50,direita
-44,-37,-42,-55,-51,-41,-50,-50,direita
-44,-37,-42,-55,-51,-41,-50,-50,direita
-44,-37,-42,-55,-51,-41,-50,-50,direita
-44,-37,-42,-55,-51,-41,-50,-50,direita
-44,-37,-42,-55,-51,-41,-50,-50,direita
-44,-37,-42,-55,-51,-41,-50,-50,direita
-45,-37,-42,-55,-51,-41,-50,-50,direita
-45,-37,-42,-55,-51,-41,-50,-50,direita
-44,-37,-42,-55,-51,-41,-50,-50,direita
-44,-37,-42,-55,-51,-41,-50,-49,direita
-44,-37,-42,-55,-51,-41,-49,-49,direita
-43,-37,-42,-55,-51,-41,-49,-49,direita
-43,-37,-42,-55,-51,-41,-49,-49,direita
-42,-36,-42,-55,-51,-41,-49,-49,direita
-43,-36,-42,-54,-51,-41,-48,-49,direita
-42,-36,-42,-54,-51,-42,-48,-49,direita
-42,-36,-42,-54,-51,-42,-48,-49,direita
-42,-36,-41,-55,-51,-42,-48,-49,direita
-42,-37,-41,-55,-51,-42,-48,-48,direita
-42,-37,-41,-55,-51,-42,-47,-48,direita
-42,-37,-41,-56,-51,-42,-47,-49,direita
-42,-37,-41,-56,-51,-42,-47,-49,direita
-42,-37,-41,-56,-51,-42,-47,-49,direita
-42,-37,-41,-56,-50,-42,-47,-48,direita
-42,-37,-41,-55,-50,-42,-48,-49,direita
-42,-37,-41,-56,-50,-42,-47,-49,direita
