-49.0,-42.62863336757666,-39.23631013066948,-43.967790342307794,-45.664724479990916,-45.13384084864044,-50.39810924036769,-43.514052542079135,Chave-Luz
-53.67307692307692,-42.719862231327774,-40.4065445462002,-45.44964569745506,-47.95800153866547,-45.346619026072524,-47.598082355550446,-39.21160053484242,Chave-Luz
-54.17027417027417,-41.80605152501798,-43.008902485418936,-46.07615843411531,-49.68791872043327,-44.77015531416527,-45.731559196318955,-35.72041943325138,Chave-Luz
-54.42962384932811,-43.573296312127304,-44.97197262347119,-47.28573525692992,-50.747212262694006,-43.5983326159661,-44.814875047076406,-33.08687188632045,Chave-Luz
-55.43612951853572,-44.906404804206595,-46.452800571401134,-47.95251376315721,-51.54628278597027,-42.96003366418593,-45.597323724450256,-31.10027409029516,Chave-Luz
-52.131424466165114,-43.70111144634679,-46.58722401647631,-48.45549337043707,-51.41208452069901,-42.72419454268234,-44.467958339788126,-29.84735535863519,Chave-Luz
-51.07001518995101,-43.03756414133651,-45.70599683430274,-48.589255310210184,-51.31085301708368,-43.283262396018486,-44.35300103373419,-28.41091078138261,Chave-Luz
-49.03631348431406,-44.01096479048347,-46.02387794744024,-47.21621485194983,-51.23448975483504,-44.68761978960297,-44.26628381037898,-27.572996203782353,Chave-Luz
-49.276515520353385,-43.025642662877075,-44.789726473522684,-46.42612871898717,-50.93122853583149,-44.02738680636369,-43.46389788042895,-27.43223559676811,Chave-Luz
-49.20802319777202,-43.26500049686772,-44.104410254628654,-46.81276143211034,-52.42206555968645,-43.283687630491784,-43.34993805519667,-26.343425288928458,Chave-Luz
-46.93532992350244,-42.70858695918263,-44.324418267530056,-46.61310078551892,-51.33575359404091,-42.72268346505923,-43.0183161372384,-25.030774729919656,Chave-Luz
-45.96599381421549,-42.78017465251559,-43.01643691898358,-45.72551679034386,-51.74458760162721,-42.29949397683141,-44.24210233310949,-24.77755756072957,Chave-Luz
